Date and Time,Open,High,Low,Close,Volume
24/02/2021 18:31,134.12500000,134.12500000,134.10937500,134.12500000,2011
24/02/2021 18:32,134.12500000,134.14062500,134.12500000,134.14062500,1072
24/02/2021 18:33,134.14062500,134.15625000,134.14062500,134.14062500,439
24/02/2021 18:34,134.14062500,134.15625000,134.12500000,134.15625000,603
24/02/2021 18:35,134.14062500,134.14062500,134.14062500,134.14062500,559
24/02/2021 18:36,134.14062500,134.14062500,134.12500000,134.12500000,27
24/02/2021 18:37,134.12500000,134.12500000,134.12500000,134.12500000,3
24/02/2021 18:38,134.14062500,134.14062500,134.14062500,134.14062500,734
24/02/2021 18:39,134.14062500,134.14062500,134.14062500,134.14062500,336
24/02/2021 18:40,134.14062500,134.14062500,134.14062500,134.14062500,5
24/02/2021 18:41,134.14062500,134.14062500,134.14062500,134.14062500,802
24/02/2021 18:42,134.14062500,134.14062500,134.14062500,134.14062500,2
24/02/2021 18:43,134.14062500,134.14062500,134.12500000,134.12500000,298
24/02/2021 18:44,134.14062500,134.14062500,134.12500000,134.14062500,19
24/02/2021 18:45,134.14062500,134.14062500,134.14062500,134.14062500,0
24/02/2021 18:46,134.12500000,134.12500000,134.12500000,134.12500000,4
24/02/2021 18:47,134.12500000,134.12500000,134.12500000,134.12500000,544
24/02/2021 18:48,134.12500000,134.12500000,134.12500000,134.12500000,20
24/02/2021 18:49,134.12500000,134.12500000,134.12500000,134.12500000,6
24/02/2021 18:50,134.12500000,134.12500000,134.12500000,134.12500000,54
24/02/2021 18:51,134.12500000,134.12500000,134.12500000,134.12500000,2
24/02/2021 18:52,134.12500000,134.12500000,134.10937500,134.10937500,852
24/02/2021 18:53,134.09375000,134.09375000,134.09375000,134.09375000,885
24/02/2021 18:54,134.09375000,134.09375000,134.07812500,134.09375000,1545
24/02/2021 18:55,134.09375000,134.09375000,134.07812500,134.09375000,67
24/02/2021 18:56,134.07812500,134.07812500,134.06250000,134.07812500,1485
24/02/2021 18:57,134.06250000,134.07812500,134.06250000,134.06250000,1496
24/02/2021 18:58,134.04687500,134.04687500,134.00000000,134.01562500,4665
24/02/2021 18:59,134.01562500,134.03125000,134.01562500,134.03125000,898
24/02/2021 19:00,134.03125000,134.03125000,134.00000000,134.00000000,382
24/02/2021 19:01,134.01562500,134.04687500,134.01562500,134.03125000,924
24/02/2021 19:02,134.01562500,134.03125000,134.01562500,134.03125000,1763
24/02/2021 19:03,134.01562500,134.03125000,134.01562500,134.01562500,718
24/02/2021 19:04,134.01562500,134.03125000,133.98437500,133.98437500,1368
24/02/2021 19:05,134.00000000,134.00000000,133.96875000,133.98437500,1686
24/02/2021 19:06,133.96875000,133.98437500,133.95312500,133.95312500,2045
24/02/2021 19:07,133.95312500,133.98437500,133.93750000,133.95312500,1916
24/02/2021 19:08,133.95312500,133.98437500,133.95312500,133.96875000,1352
24/02/2021 19:09,133.98437500,133.98437500,133.95312500,133.96875000,1012
24/02/2021 19:10,133.96875000,133.98437500,133.95312500,133.96875000,3219
24/02/2021 19:11,133.96875000,133.98437500,133.95312500,133.96875000,393
24/02/2021 19:12,133.98437500,133.98437500,133.96875000,133.96875000,2734
24/02/2021 19:13,133.96875000,133.96875000,133.96875000,133.96875000,890
24/02/2021 19:14,133.96875000,133.96875000,133.96875000,133.96875000,246
24/02/2021 19:15,133.96875000,133.98437500,133.96875000,133.98437500,143
24/02/2021 19:16,133.98437500,133.98437500,133.96875000,133.98437500,787
24/02/2021 19:17,134.00000000,134.01562500,133.98437500,134.00000000,2096
24/02/2021 19:18,134.00000000,134.01562500,133.98437500,134.00000000,517
24/02/2021 19:19,133.98437500,134.00000000,133.98437500,134.00000000,194
24/02/2021 19:20,133.98437500,133.98437500,133.96875000,133.96875000,370
24/02/2021 19:21,133.96875000,133.98437500,133.96875000,133.98437500,188
24/02/2021 19:22,133.96875000,133.98437500,133.96875000,133.98437500,562
24/02/2021 19:23,133.98437500,133.98437500,133.96875000,133.98437500,73
24/02/2021 19:24,133.98437500,133.98437500,133.95312500,133.95312500,566
24/02/2021 19:25,133.96875000,133.96875000,133.95312500,133.95312500,332
24/02/2021 19:26,133.95312500,133.95312500,133.93750000,133.95312500,666
24/02/2021 19:27,133.96875000,133.96875000,133.95312500,133.96875000,128
24/02/2021 19:28,133.96875000,133.96875000,133.95312500,133.95312500,483
24/02/2021 19:29,133.95312500,133.96875000,133.95312500,133.96875000,275
24/02/2021 19:30,133.96875000,133.96875000,133.96875000,133.96875000,35
24/02/2021 19:31,133.96875000,133.96875000,133.95312500,133.96875000,141
24/02/2021 19:32,133.98437500,133.98437500,133.96875000,133.98437500,15
24/02/2021 19:33,133.98437500,133.98437500,133.98437500,133.98437500,12
24/02/2021 19:34,133.98437500,133.98437500,133.98437500,133.98437500,355
24/02/2021 19:35,133.98437500,133.98437500,133.98437500,133.98437500,405
24/02/2021 19:36,133.98437500,133.98437500,133.98437500,133.98437500,505
24/02/2021 19:37,133.98437500,133.98437500,133.98437500,133.98437500,50
24/02/2021 19:38,133.98437500,134.00000000,133.96875000,133.98437500,858
24/02/2021 19:39,133.98437500,133.98437500,133.96875000,133.96875000,224
24/02/2021 19:40,133.96875000,133.98437500,133.96875000,133.98437500,417
24/02/2021 19:41,133.96875000,133.96875000,133.96875000,133.96875000,88
24/02/2021 19:42,133.96875000,133.96875000,133.95312500,133.95312500,693
24/02/2021 19:43,133.95312500,133.95312500,133.93750000,133.95312500,410
24/02/2021 19:44,133.95312500,133.95312500,133.93750000,133.93750000,136
24/02/2021 19:45,133.93750000,133.93750000,133.92187500,133.92187500,508
24/02/2021 19:46,133.93750000,133.93750000,133.93750000,133.93750000,895
24/02/2021 19:47,133.93750000,133.95312500,133.93750000,133.93750000,121
24/02/2021 19:48,133.95312500,133.95312500,133.95312500,133.95312500,504
24/02/2021 19:49,133.95312500,133.95312500,133.95312500,133.95312500,7
24/02/2021 19:50,133.95312500,133.95312500,133.95312500,133.95312500,269
24/02/2021 19:51,133.96875000,133.96875000,133.93750000,133.93750000,232
24/02/2021 19:52,133.93750000,133.93750000,133.92187500,133.93750000,122
24/02/2021 19:53,133.93750000,133.93750000,133.92187500,133.92187500,569
24/02/2021 19:54,133.92187500,133.92187500,133.92187500,133.92187500,132
24/02/2021 19:55,133.92187500,133.92187500,133.90625000,133.90625000,586
24/02/2021 19:56,133.90625000,133.90625000,133.89062500,133.89062500,1084
24/02/2021 19:57,133.89062500,133.89062500,133.85937500,133.85937500,1412
24/02/2021 19:58,133.85937500,133.87500000,133.84375000,133.85937500,1735
24/02/2021 19:59,133.85937500,133.87500000,133.85937500,133.87500000,1243
24/02/2021 20:00,133.87500000,133.87500000,133.85937500,133.87500000,312
24/02/2021 20:01,133.89062500,133.90625000,133.89062500,133.90625000,1612
24/02/2021 20:02,133.90625000,133.90625000,133.89062500,133.90625000,364
24/02/2021 20:03,133.90625000,133.92187500,133.90625000,133.92187500,370
24/02/2021 20:04,133.92187500,133.92187500,133.90625000,133.90625000,500
24/02/2021 20:05,133.90625000,133.90625000,133.90625000,133.90625000,1283
24/02/2021 20:06,133.90625000,133.92187500,133.90625000,133.92187500,53
24/02/2021 20:07,133.92187500,133.93750000,133.92187500,133.93750000,416
24/02/2021 20:08,133.92187500,133.92187500,133.92187500,133.92187500,180
24/02/2021 20:09,133.90625000,133.92187500,133.90625000,133.92187500,210
24/02/2021 20:10,133.90625000,133.92187500,133.90625000,133.90625000,186
24/02/2021 20:11,133.90625000,133.92187500,133.90625000,133.92187500,3
24/02/2021 20:12,133.90625000,133.90625000,133.89062500,133.89062500,206
24/02/2021 20:13,133.90625000,133.90625000,133.89062500,133.89062500,105
24/02/2021 20:14,133.89062500,133.89062500,133.85937500,133.87500000,883
24/02/2021 20:15,133.87500000,133.87500000,133.85937500,133.87500000,1215
24/02/2021 20:16,133.87500000,133.89062500,133.87500000,133.89062500,1771
24/02/2021 20:17,133.89062500,133.90625000,133.89062500,133.90625000,142
24/02/2021 20:18,133.89062500,133.89062500,133.89062500,133.89062500,529
24/02/2021 20:19,133.89062500,133.89062500,133.89062500,133.89062500,197
24/02/2021 20:20,133.89062500,133.89062500,133.89062500,133.89062500,815
24/02/2021 20:21,133.89062500,133.89062500,133.87500000,133.87500000,184
24/02/2021 20:22,133.89062500,133.89062500,133.89062500,133.89062500,8
24/02/2021 20:23,133.89062500,133.89062500,133.89062500,133.89062500,133
24/02/2021 20:24,133.89062500,133.90625000,133.89062500,133.90625000,129
24/02/2021 20:25,133.90625000,133.90625000,133.90625000,133.90625000,3
24/02/2021 20:26,133.90625000,133.90625000,133.90625000,133.90625000,672
24/02/2021 20:27,133.90625000,133.90625000,133.90625000,133.90625000,387
24/02/2021 20:28,133.90625000,133.92187500,133.90625000,133.92187500,112
24/02/2021 20:29,133.90625000,133.92187500,133.90625000,133.92187500,39
24/02/2021 20:30,133.92187500,133.92187500,133.92187500,133.92187500,7
24/02/2021 20:31,133.92187500,133.93750000,133.92187500,133.93750000,226
24/02/2021 20:32,133.93750000,133.93750000,133.93750000,133.93750000,943
24/02/2021 20:33,133.93750000,133.93750000,133.92187500,133.92187500,114
24/02/2021 20:34,133.92187500,133.93750000,133.92187500,133.93750000,305
24/02/2021 20:35,133.93750000,133.95312500,133.93750000,133.93750000,75
24/02/2021 20:36,133.95312500,133.95312500,133.95312500,133.95312500,625
24/02/2021 20:37,133.95312500,133.95312500,133.93750000,133.93750000,360
24/02/2021 20:38,133.93750000,133.93750000,133.93750000,133.93750000,108
24/02/2021 20:39,133.92187500,133.93750000,133.92187500,133.93750000,111
24/02/2021 20:40,133.93750000,133.93750000,133.93750000,133.93750000,327
24/02/2021 20:41,133.95312500,133.95312500,133.95312500,133.95312500,263
24/02/2021 20:42,133.93750000,133.93750000,133.93750000,133.93750000,341
24/02/2021 20:43,133.93750000,133.93750000,133.93750000,133.93750000,522
24/02/2021 20:44,133.93750000,133.93750000,133.93750000,133.93750000,2
24/02/2021 20:45,133.93750000,133.93750000,133.93750000,133.93750000,2
24/02/2021 20:46,133.93750000,133.93750000,133.92187500,133.93750000,1431
24/02/2021 20:47,133.93750000,133.93750000,133.92187500,133.93750000,15
24/02/2021 20:48,133.92187500,133.92187500,133.90625000,133.90625000,209
24/02/2021 20:49,133.90625000,133.92187500,133.90625000,133.92187500,3
24/02/2021 20:50,133.90625000,133.92187500,133.90625000,133.92187500,33
24/02/2021 20:51,133.92187500,133.92187500,133.92187500,133.92187500,187
24/02/2021 20:52,133.93750000,133.93750000,133.93750000,133.93750000,2
24/02/2021 20:53,133.93750000,133.93750000,133.93750000,133.93750000,3
24/02/2021 20:54,133.93750000,133.93750000,133.93750000,133.93750000,3
24/02/2021 20:55,133.93750000,133.93750000,133.93750000,133.93750000,3
24/02/2021 20:56,133.93750000,133.93750000,133.93750000,133.93750000,13
24/02/2021 20:57,133.93750000,133.95312500,133.93750000,133.95312500,2461
24/02/2021 20:58,133.95312500,133.96875000,133.95312500,133.96875000,18
24/02/2021 20:59,133.95312500,133.95312500,133.95312500,133.95312500,814
24/02/2021 21:00,133.95312500,133.95312500,133.95312500,133.95312500,64
24/02/2021 21:01,133.95312500,133.95312500,133.95312500,133.95312500,11
24/02/2021 21:02,133.95312500,133.96875000,133.95312500,133.96875000,2
24/02/2021 21:03,133.96875000,133.98437500,133.96875000,133.98437500,844
24/02/2021 21:04,133.98437500,133.98437500,133.96875000,133.96875000,692
24/02/2021 21:05,133.98437500,133.98437500,133.98437500,133.98437500,260
24/02/2021 21:06,133.98437500,134.00000000,133.98437500,134.00000000,236
24/02/2021 21:07,133.98437500,133.98437500,133.96875000,133.96875000,700
24/02/2021 21:08,133.96875000,133.96875000,133.96875000,133.96875000,412
24/02/2021 21:09,133.96875000,133.96875000,133.95312500,133.96875000,286
24/02/2021 21:10,133.96875000,133.96875000,133.96875000,133.96875000,258
24/02/2021 21:11,133.96875000,133.96875000,133.95312500,133.95312500,102
24/02/2021 21:12,133.95312500,133.96875000,133.95312500,133.96875000,152
24/02/2021 21:13,133.95312500,133.96875000,133.95312500,133.96875000,8
24/02/2021 21:14,133.95312500,133.96875000,133.95312500,133.96875000,6
24/02/2021 21:15,133.96875000,133.96875000,133.96875000,133.96875000,2
24/02/2021 21:16,133.95312500,133.95312500,133.95312500,133.95312500,161
24/02/2021 21:17,133.95312500,133.95312500,133.95312500,133.95312500,430
24/02/2021 21:18,133.95312500,133.95312500,133.95312500,133.95312500,123
24/02/2021 21:19,133.95312500,133.95312500,133.95312500,133.95312500,2
24/02/2021 21:20,133.95312500,133.95312500,133.95312500,133.95312500,2
24/02/2021 21:21,133.95312500,133.95312500,133.93750000,133.93750000,8
24/02/2021 21:22,133.95312500,133.95312500,133.95312500,133.95312500,2
24/02/2021 21:23,133.95312500,133.95312500,133.95312500,133.95312500,412
24/02/2021 21:24,133.95312500,133.95312500,133.95312500,133.95312500,354
24/02/2021 21:25,133.95312500,133.95312500,133.95312500,133.95312500,6
24/02/2021 21:26,133.95312500,133.95312500,133.95312500,133.95312500,2
24/02/2021 21:27,133.95312500,133.95312500,133.95312500,133.95312500,3
24/02/2021 21:28,133.95312500,133.95312500,133.95312500,133.95312500,1
24/02/2021 21:29,133.95312500,133.95312500,133.93750000,133.95312500,15
24/02/2021 21:30,133.95312500,133.95312500,133.95312500,133.95312500,3
24/02/2021 21:31,133.95312500,133.95312500,133.93750000,133.95312500,54
24/02/2021 21:32,133.93750000,133.95312500,133.93750000,133.95312500,107
24/02/2021 21:33,133.93750000,133.95312500,133.93750000,133.95312500,118
24/02/2021 21:34,133.95312500,133.95312500,133.93750000,133.93750000,925
24/02/2021 21:35,133.93750000,133.93750000,133.93750000,133.93750000,479
24/02/2021 21:36,133.93750000,133.93750000,133.93750000,133.93750000,679
24/02/2021 21:37,133.93750000,133.95312500,133.93750000,133.95312500,83
24/02/2021 21:38,133.95312500,133.95312500,133.95312500,133.95312500,422
24/02/2021 21:39,133.95312500,133.95312500,133.95312500,133.95312500,539
24/02/2021 21:40,133.95312500,133.95312500,133.95312500,133.95312500,30
24/02/2021 21:41,133.95312500,133.95312500,133.93750000,133.93750000,2066
24/02/2021 21:42,133.93750000,133.95312500,133.93750000,133.95312500,3
24/02/2021 21:43,133.95312500,133.95312500,133.95312500,133.95312500,3
24/02/2021 21:44,133.95312500,133.95312500,133.95312500,133.95312500,2
24/02/2021 21:45,133.95312500,133.95312500,133.95312500,133.95312500,2
24/02/2021 21:46,133.93750000,133.95312500,133.93750000,133.95312500,796
24/02/2021 21:47,133.93750000,133.95312500,133.93750000,133.95312500,22
24/02/2021 21:48,133.95312500,133.95312500,133.95312500,133.95312500,3
24/02/2021 21:49,133.95312500,133.95312500,133.95312500,133.95312500,103
24/02/2021 21:50,133.95312500,133.95312500,133.95312500,133.95312500,229
24/02/2021 21:51,133.95312500,133.96875000,133.95312500,133.96875000,7
24/02/2021 21:52,133.95312500,133.95312500,133.93750000,133.93750000,99
24/02/2021 21:53,133.95312500,133.95312500,133.95312500,133.95312500,1
24/02/2021 21:54,133.95312500,133.95312500,133.95312500,133.95312500,5
24/02/2021 21:55,133.95312500,133.95312500,133.95312500,133.95312500,175
24/02/2021 21:56,133.95312500,133.96875000,133.95312500,133.96875000,5
24/02/2021 21:57,133.95312500,133.96875000,133.95312500,133.96875000,15
24/02/2021 21:58,133.95312500,133.96875000,133.95312500,133.96875000,4
24/02/2021 21:59,133.96875000,133.96875000,133.96875000,133.96875000,2
24/02/2021 22:00,133.96875000,133.96875000,133.96875000,133.96875000,2
24/02/2021 22:01,133.95312500,133.95312500,133.95312500,133.95312500,527
24/02/2021 22:02,133.95312500,133.95312500,133.95312500,133.95312500,2
24/02/2021 22:03,133.95312500,133.95312500,133.95312500,133.95312500,3
24/02/2021 22:04,133.95312500,133.95312500,133.95312500,133.95312500,2
24/02/2021 22:05,133.95312500,133.95312500,133.95312500,133.95312500,306
24/02/2021 22:06,133.95312500,133.96875000,133.95312500,133.96875000,3
24/02/2021 22:07,133.95312500,133.95312500,133.95312500,133.95312500,27
24/02/2021 22:08,133.95312500,133.95312500,133.93750000,133.95312500,6
24/02/2021 22:09,133.95312500,133.95312500,133.95312500,133.95312500,4
24/02/2021 22:10,133.95312500,133.95312500,133.95312500,133.95312500,3
24/02/2021 22:11,133.95312500,133.95312500,133.95312500,133.95312500,66
24/02/2021 22:12,133.95312500,133.95312500,133.95312500,133.95312500,89
24/02/2021 22:13,133.95312500,133.95312500,133.95312500,133.95312500,2
24/02/2021 22:14,133.95312500,133.95312500,133.95312500,133.95312500,153
24/02/2021 22:15,133.95312500,133.95312500,133.95312500,133.95312500,2
24/02/2021 22:16,133.95312500,133.96875000,133.95312500,133.95312500,328
24/02/2021 22:17,133.95312500,133.95312500,133.95312500,133.95312500,5
24/02/2021 22:18,133.95312500,133.96875000,133.95312500,133.96875000,6
24/02/2021 22:19,133.96875000,133.96875000,133.96875000,133.96875000,30
24/02/2021 22:20,133.96875000,133.98437500,133.96875000,133.98437500,703
24/02/2021 22:21,133.98437500,133.98437500,133.98437500,133.98437500,14
24/02/2021 22:22,133.98437500,133.98437500,133.98437500,133.98437500,23
24/02/2021 22:23,133.98437500,133.98437500,133.98437500,133.98437500,9
24/02/2021 22:24,133.98437500,133.98437500,133.98437500,133.98437500,93
24/02/2021 22:25,133.98437500,133.98437500,133.98437500,133.98437500,436
24/02/2021 22:26,133.98437500,134.00000000,133.98437500,134.00000000,450
24/02/2021 22:27,133.98437500,134.00000000,133.98437500,134.00000000,1748
24/02/2021 22:28,134.00000000,134.00000000,134.00000000,134.00000000,657
24/02/2021 22:29,134.00000000,134.00000000,134.00000000,134.00000000,103
24/02/2021 22:30,134.00000000,134.00000000,134.00000000,134.00000000,4
24/02/2021 22:31,134.00000000,134.00000000,134.00000000,134.00000000,251
24/02/2021 22:32,134.01562500,134.01562500,134.00000000,134.01562500,1159
24/02/2021 22:33,134.01562500,134.01562500,134.01562500,134.01562500,2
24/02/2021 22:34,134.01562500,134.01562500,134.01562500,134.01562500,112
24/02/2021 22:35,134.01562500,134.03125000,134.01562500,134.03125000,746
24/02/2021 22:36,134.03125000,134.03125000,134.00000000,134.00000000,519
24/02/2021 22:37,134.01562500,134.01562500,134.01562500,134.01562500,541
24/02/2021 22:38,134.01562500,134.01562500,134.00000000,134.00000000,484
24/02/2021 22:39,134.00000000,134.00000000,134.00000000,134.00000000,338
24/02/2021 22:40,134.00000000,134.00000000,134.00000000,134.00000000,607
24/02/2021 22:41,134.00000000,134.00000000,134.00000000,134.00000000,712
24/02/2021 22:42,134.00000000,134.00000000,134.00000000,134.00000000,104
24/02/2021 22:43,134.00000000,134.00000000,134.00000000,134.00000000,401
24/02/2021 22:44,134.00000000,134.00000000,134.00000000,134.00000000,2
24/02/2021 22:45,134.01562500,134.01562500,134.01562500,134.01562500,1
24/02/2021 22:46,134.01562500,134.01562500,134.01562500,134.01562500,1
24/02/2021 22:47,134.01562500,134.01562500,134.01562500,134.01562500,1
24/02/2021 22:48,134.01562500,134.01562500,134.01562500,134.01562500,1
24/02/2021 22:49,134.01562500,134.01562500,134.01562500,134.01562500,3
24/02/2021 22:50,134.01562500,134.01562500,134.01562500,134.01562500,1
24/02/2021 22:51,134.01562500,134.01562500,134.01562500,134.01562500,27
24/02/2021 22:52,134.01562500,134.01562500,134.01562500,134.01562500,288
24/02/2021 22:53,134.00000000,134.01562500,134.00000000,134.01562500,4
24/02/2021 22:54,134.01562500,134.01562500,134.01562500,134.01562500,1
24/02/2021 22:55,134.01562500,134.01562500,134.01562500,134.01562500,1
24/02/2021 22:56,134.01562500,134.01562500,134.01562500,134.01562500,1
24/02/2021 22:57,134.00000000,134.01562500,134.00000000,134.01562500,63
24/02/2021 22:58,134.00000000,134.01562500,134.00000000,134.01562500,17
24/02/2021 22:59,134.00000000,134.01562500,134.00000000,134.01562500,88
24/02/2021 23:00,134.00000000,134.01562500,134.00000000,134.01562500,333
24/02/2021 23:01,134.01562500,134.01562500,134.01562500,134.01562500,59
24/02/2021 23:02,134.01562500,134.01562500,134.01562500,134.01562500,1
24/02/2021 23:03,134.00000000,134.01562500,134.00000000,134.01562500,225
24/02/2021 23:04,134.00000000,134.00000000,134.00000000,134.00000000,1444
24/02/2021 23:05,134.00000000,134.00000000,134.00000000,134.00000000,76
24/02/2021 23:06,134.00000000,134.01562500,134.00000000,134.01562500,19
24/02/2021 23:07,134.01562500,134.01562500,134.00000000,134.01562500,107
24/02/2021 23:08,134.01562500,134.01562500,134.01562500,134.01562500,1438
24/02/2021 23:09,134.01562500,134.01562500,134.01562500,134.01562500,2
24/02/2021 23:10,134.01562500,134.01562500,134.01562500,134.01562500,60
24/02/2021 23:11,134.01562500,134.01562500,134.01562500,134.01562500,1
24/02/2021 23:12,134.01562500,134.01562500,134.01562500,134.01562500,235
24/02/2021 23:13,134.01562500,134.01562500,134.01562500,134.01562500,500
24/02/2021 23:14,134.01562500,134.01562500,134.01562500,134.01562500,0
24/02/2021 23:15,134.00000000,134.00000000,134.00000000,134.00000000,7
24/02/2021 23:16,134.00000000,134.00000000,134.00000000,134.00000000,71
24/02/2021 23:17,134.00000000,134.00000000,134.00000000,134.00000000,660
24/02/2021 23:18,134.00000000,134.01562500,134.00000000,134.01562500,1038
24/02/2021 23:19,134.01562500,134.01562500,134.01562500,134.01562500,18
24/02/2021 23:20,134.00000000,134.00000000,133.98437500,133.98437500,405
24/02/2021 23:21,133.98437500,133.98437500,133.98437500,133.98437500,47
24/02/2021 23:22,133.98437500,133.98437500,133.98437500,133.98437500,4
24/02/2021 23:23,133.98437500,133.98437500,133.98437500,133.98437500,71
24/02/2021 23:24,133.98437500,133.98437500,133.98437500,133.98437500,1
24/02/2021 23:25,134.00000000,134.00000000,134.00000000,134.00000000,511
24/02/2021 23:26,134.01562500,134.01562500,134.00000000,134.01562500,51
24/02/2021 23:27,134.01562500,134.01562500,134.00000000,134.01562500,399
24/02/2021 23:28,134.01562500,134.01562500,134.01562500,134.01562500,204
24/02/2021 23:29,134.01562500,134.01562500,134.00000000,134.00000000,332
24/02/2021 23:30,134.00000000,134.00000000,134.00000000,134.00000000,1
24/02/2021 23:31,134.00000000,134.01562500,134.00000000,134.01562500,161
24/02/2021 23:32,134.00000000,134.00000000,134.00000000,134.00000000,10
24/02/2021 23:33,134.00000000,134.00000000,134.00000000,134.00000000,0
24/02/2021 23:34,134.00000000,134.00000000,134.00000000,134.00000000,1
24/02/2021 23:35,134.00000000,134.00000000,134.00000000,134.00000000,26
24/02/2021 23:36,134.00000000,134.00000000,133.98437500,133.98437500,1144
24/02/2021 23:37,133.98437500,133.98437500,133.98437500,133.98437500,2
24/02/2021 23:38,133.98437500,134.00000000,133.98437500,134.00000000,4
24/02/2021 23:39,133.98437500,134.00000000,133.98437500,134.00000000,2
24/02/2021 23:40,134.00000000,134.00000000,134.00000000,134.00000000,3
24/02/2021 23:41,134.00000000,134.00000000,134.00000000,134.00000000,0
24/02/2021 23:42,133.98437500,133.98437500,133.98437500,133.98437500,393
24/02/2021 23:43,133.98437500,133.98437500,133.98437500,133.98437500,3
24/02/2021 23:44,133.98437500,134.00000000,133.98437500,134.00000000,5
24/02/2021 23:45,133.98437500,133.98437500,133.98437500,133.98437500,487
24/02/2021 23:46,133.98437500,133.98437500,133.98437500,133.98437500,1
24/02/2021 23:47,133.96875000,133.96875000,133.96875000,133.96875000,251
24/02/2021 23:48,133.98437500,134.00000000,133.98437500,133.98437500,613
24/02/2021 23:49,134.00000000,134.00000000,134.00000000,134.00000000,1
24/02/2021 23:50,133.98437500,133.98437500,133.98437500,133.98437500,157
24/02/2021 23:51,133.98437500,133.98437500,133.98437500,133.98437500,20
24/02/2021 23:52,134.00000000,134.00000000,133.98437500,133.98437500,34
24/02/2021 23:53,134.00000000,134.00000000,134.00000000,134.00000000,1
24/02/2021 23:54,134.00000000,134.00000000,134.00000000,134.00000000,0
24/02/2021 23:55,134.00000000,134.00000000,134.00000000,134.00000000,9
24/02/2021 23:56,133.98437500,134.00000000,133.98437500,134.00000000,15
24/02/2021 23:57,133.98437500,134.00000000,133.98437500,134.00000000,53
24/02/2021 23:58,134.00000000,134.00000000,134.00000000,134.00000000,1
24/02/2021 23:59,133.98437500,134.00000000,133.98437500,134.00000000,3
25/02/2021 00:00,134.00000000,134.00000000,134.00000000,134.00000000,1
25/02/2021 00:01,134.00000000,134.00000000,134.00000000,134.00000000,1
25/02/2021 00:02,134.00000000,134.00000000,134.00000000,134.00000000,5
25/02/2021 00:03,134.00000000,134.00000000,134.00000000,134.00000000,0
25/02/2021 00:04,134.00000000,134.00000000,133.98437500,133.98437500,106
25/02/2021 00:05,133.98437500,134.00000000,133.98437500,134.00000000,181
25/02/2021 00:06,134.00000000,134.00000000,134.00000000,134.00000000,0
25/02/2021 00:07,133.98437500,134.00000000,133.98437500,134.00000000,132
25/02/2021 00:08,134.00000000,134.00000000,134.00000000,134.00000000,6
25/02/2021 00:09,133.98437500,134.00000000,133.98437500,134.00000000,127
25/02/2021 00:10,134.00000000,134.00000000,134.00000000,134.00000000,4
25/02/2021 00:11,134.00000000,134.00000000,133.98437500,134.00000000,29
25/02/2021 00:12,134.00000000,134.00000000,133.98437500,134.00000000,8
25/02/2021 00:13,133.98437500,134.00000000,133.98437500,134.00000000,64
25/02/2021 00:14,133.98437500,134.00000000,133.98437500,134.00000000,376
25/02/2021 00:15,133.98437500,133.98437500,133.98437500,133.98437500,67
25/02/2021 00:16,133.98437500,134.00000000,133.98437500,134.00000000,88
25/02/2021 00:17,133.98437500,133.98437500,133.98437500,133.98437500,57
25/02/2021 00:18,134.00000000,134.00000000,134.00000000,134.00000000,3
25/02/2021 00:19,133.98437500,134.00000000,133.98437500,134.00000000,9
25/02/2021 00:20,133.98437500,133.98437500,133.98437500,133.98437500,407
25/02/2021 00:21,133.98437500,133.98437500,133.96875000,133.96875000,36
25/02/2021 00:22,133.98437500,133.98437500,133.98437500,133.98437500,8
25/02/2021 00:23,133.96875000,133.96875000,133.96875000,133.96875000,258
25/02/2021 00:24,133.96875000,133.96875000,133.95312500,133.95312500,23
25/02/2021 00:25,133.96875000,133.96875000,133.96875000,133.96875000,661
25/02/2021 00:26,133.96875000,133.96875000,133.96875000,133.96875000,309
25/02/2021 00:27,133.96875000,133.96875000,133.96875000,133.96875000,458
25/02/2021 00:28,133.96875000,133.96875000,133.96875000,133.96875000,166
25/02/2021 00:29,133.96875000,133.98437500,133.96875000,133.98437500,2
25/02/2021 00:30,133.96875000,133.98437500,133.96875000,133.98437500,3
25/02/2021 00:31,133.98437500,133.98437500,133.96875000,133.96875000,2353
25/02/2021 00:32,133.96875000,133.96875000,133.96875000,133.96875000,0
25/02/2021 00:33,133.95312500,133.95312500,133.95312500,133.95312500,885
25/02/2021 00:34,133.93750000,133.95312500,133.93750000,133.93750000,658
25/02/2021 00:35,133.93750000,133.93750000,133.92187500,133.92187500,1868
25/02/2021 00:36,133.92187500,133.92187500,133.92187500,133.92187500,311
25/02/2021 00:37,133.92187500,133.92187500,133.90625000,133.92187500,914
25/02/2021 00:38,133.92187500,133.92187500,133.90625000,133.92187500,23
25/02/2021 00:39,133.92187500,133.92187500,133.92187500,133.92187500,9
25/02/2021 00:40,133.92187500,133.92187500,133.90625000,133.90625000,732
25/02/2021 00:41,133.92187500,133.93750000,133.92187500,133.93750000,733
25/02/2021 00:42,133.92187500,133.93750000,133.92187500,133.93750000,206
25/02/2021 00:43,133.92187500,133.92187500,133.92187500,133.92187500,230
25/02/2021 00:44,133.92187500,133.92187500,133.92187500,133.92187500,12
25/02/2021 00:45,133.92187500,133.92187500,133.90625000,133.92187500,197
25/02/2021 00:46,133.90625000,133.92187500,133.90625000,133.90625000,962
